age,gender,education,smoking,alcohol,internet_usage,village_town,music,Ambient,Fusion Beat,Fusion Hardcore,Metal,Jazz,Rock,World & Electronic Music,Punk,Folk,Traditional Music,Indie,"Blues, Soul & Country",Classical,"Comedy, Literature & Cultural Narratives",Pop,Rap
26.0,male,masters degree,former smoker,drink a lot,few hours a day,village,5.0,2.818181818181818,3.095238095238095,3.555555555555556,2.0,1.8333333333333333,3.3846153846153846,2.6428571428571423,1.0,2.6666666666666665,2.5000000000000004,3.1333333333333333,2.909090909090909,3.5,2.25,1.5555555555555556,2.0
22.0,male,college/bachelor degree,tried smoking,drink a lot,few hours a day,city,2.0,2.1818181818181817,2.2857142857142856,2.1111111111111107,4.0,2.833333333333333,3.461538461538462,2.142857142857143,3.666666666666667,2.0,2.2,3.4000000000000004,2.0,1.5,2.625,2.0,2.5
22.0,male,secondary school,tried smoking,social drinker,less than an hour a day,city,5.0,3.818181818181818,2.0,2.1111111111111107,4.0,2.833333333333333,4.769230769230769,2.142857142857143,4.5,2.833333333333333,3.2,4.333333333333333,2.1818181818181817,4.0,3.25,2.0,1.5
25.0,male,college/bachelor degree,tried smoking,social drinker,most of the day,village,5.0,2.363636363636364,2.476190476190476,3.7777777777777777,2.0,2.166666666666667,3.230769230769231,3.2857142857142856,2.166666666666667,3.8333333333333335,2.6,2.7333333333333334,3.1818181818181817,2.0,3.0,3.0,2.0
21.0,female,secondary school,never smoked,drink a lot,few hours a day,city,5.0,2.818181818181818,3.0,2.111111111111111,2.0,3.0,4.307692307692308,3.071428571428571,3.0,1.3333333333333337,3.3000000000000007,3.9333333333333327,2.3636363636363638,2.5,3.0,3.555555555555556,2.0
18.0,female,secondary school,former smoker,social drinker,few hours a day,city,5.0,3.8181818181818175,3.619047619047618,3.4444444444444446,4.0,4.833333333333334,2.6153846153846154,3.8571428571428568,3.1666666666666665,3.1666666666666665,3.8,3.6666666666666665,2.4545454545454546,5.0,3.375,4.0,4.5
15.0,female,currently a primary school pupil,never smoked,never,less than an hour a day,city,5.0,3.4545454545454546,3.0,3.333333333333333,4.0,3.0,3.384615384615385,3.0,4.666666666666667,3.0,3.4,3.2,3.0,4.0,3.0,3.0,3.0
17.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,1.7272727272727273,1.5238095238095235,1.777777777777778,3.0,2.833333333333333,4.769230769230769,1.3571428571428572,2.833333333333333,3.666666666666667,1.5000000000000002,4.333333333333333,3.090909090909091,1.0,2.625,1.4444444444444444,1.5
22.0,female,college/bachelor degree,never smoked,social drinker,less than an hour a day,city,5.0,3.1818181818181817,3.8571428571428568,1.4444444444444444,1.0,5.0,3.8461538461538463,2.857142857142857,1.6666666666666663,5.0,3.2,4.4,3.272727272727273,4.5,3.75,3.888888888888889,5.0
21.0,female,secondary school,tried smoking,social drinker,few hours a day,city,5.0,4.2727272727272725,2.666666666666666,2.333333333333333,3.0,2.833333333333333,3.692307692307693,2.6428571428571423,3.666666666666667,3.666666666666667,4.3,3.2666666666666666,2.4545454545454546,5.0,2.625,3.6666666666666665,1.5
21.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,village,5.0,3.636363636363636,4.047619047619048,3.111111111111111,1.0,4.166666666666667,2.615384615384616,4.0,3.333333333333333,2.5,4.4,2.8666666666666663,2.6363636363636367,2.5,4.375,5.0,4.5
19.0,female,secondary school,tried smoking,social drinker,few hours a day,village,5.0,2.818181818181818,2.619047619047618,1.5555555555555556,2.0,2.166666666666667,4.461538461538462,2.714285714285714,2.166666666666667,2.166666666666667,3.0000000000000004,4.133333333333333,2.3636363636363638,3.0,3.0,3.0,2.0
26.0,male,college/bachelor degree,former smoker,drink a lot,few hours a day,city,4.0,2.4545454545454546,3.2857142857142856,2.555555555555556,2.0,2.833333333333333,2.769230769230769,2.8571428571428568,2.833333333333333,1.1666666666666667,2.6,2.533333333333333,2.636363636363636,2.5,3.25,3.111111111111111,3.0
26.0,female,masters degree,tried smoking,social drinker,few hours a day,city,5.0,2.636363636363636,2.619047619047618,2.4444444444444446,5.0,3.666666666666667,4.307692307692308,2.642857142857143,3.666666666666667,2.0,2.9,3.4666666666666663,2.636363636363636,2.0,2.625,2.555555555555556,1.5
25.0,male,secondary school,former smoker,drink a lot,few hours a day,city,5.0,3.181818181818182,3.3809523809523805,4.222222222222222,5.0,3.0,4.307692307692308,3.928571428571428,4.666666666666667,2.166666666666667,3.5,3.9333333333333327,3.454545454545454,2.5,3.625,3.555555555555556,2.5
19.0,female,college/bachelor degree,former smoker,drink a lot,few hours a day,village,5.0,3.9090909090909087,4.380952380952381,3.6666666666666665,1.0,5.0,3.0,4.357142857142857,2.5,3.333333333333333,3.7,3.2,3.181818181818182,4.0,3.75,3.333333333333333,5.0
20.0,male,college/bachelor degree,never smoked,social drinker,few hours a day,village,5.0,2.4545454545454546,2.2857142857142856,3.555555555555556,1.0,1.5,1.7692307692307694,3.071428571428571,1.5,1.5,2.7,1.933333333333333,1.9090909090909087,1.5,4.625,3.4444444444444446,3.5
18.0,male,secondary school,tried smoking,social drinker,few hours a day,village,5.0,4.2727272727272725,4.0,2.666666666666667,3.0,4.166666666666667,4.461538461538462,4.0,3.333333333333333,4.166666666666667,4.6,4.333333333333333,3.909090909090909,5.0,3.75,5.0,4.0
25.0,female,college/bachelor degree,current smoker,social drinker,few hours a day,city,5.0,2.363636363636364,3.285714285714285,3.555555555555556,4.0,2.5,4.461538461538462,4.142857142857143,4.166666666666667,2.5,3.4000000000000004,4.066666666666666,3.0909090909090917,2.0,3.75,5.0,3.5
23.0,male,secondary school,former smoker,drink a lot,few hours a day,city,5.0,2.090909090909091,3.0476190476190474,1.7777777777777777,1.0,1.3333333333333337,1.4615384615384617,3.6428571428571423,2.166666666666667,1.3333333333333337,2.7,1.9333333333333331,1.9090909090909087,1.0,3.625,3.555555555555556,4.0
24.0,male,college/bachelor degree,tried smoking,social drinker,less than an hour a day,city,5.0,1.7272727272727273,3.0,2.4444444444444446,1.0,1.5,3.384615384615385,3.928571428571428,3.1666666666666665,1.5,2.3,3.533333333333333,1.9090909090909087,1.0,3.375,3.4444444444444446,4.0
20.0,male,college/bachelor degree,tried smoking,never,few hours a day,village,5.0,3.0,1.7619047619047616,3.0,3.0,3.0,3.923076923076923,2.4285714285714284,4.666666666666667,2.166666666666667,3.0000000000000004,3.733333333333333,1.909090909090909,3.0,3.0,3.0,2.0
19.0,female,college/bachelor degree,never smoked,social drinker,less than an hour a day,village,5.0,3.090909090909091,3.1428571428571423,1.2222222222222223,1.0,3.0,2.8461538461538467,2.857142857142857,2.166666666666667,1.3333333333333337,3.8,2.6666666666666665,2.5454545454545454,3.0,2.375,4.111111111111111,2.5
18.0,male,secondary school,never smoked,social drinker,few hours a day,village,5.0,2.636363636363636,2.2857142857142856,3.0,5.0,2.833333333333333,4.615384615384615,2.4285714285714284,4.5,1.1666666666666667,3.2,4.0,2.1818181818181817,2.5,2.625,3.111111111111111,2.0
25.0,female,secondary school,current smoker,drink a lot,most of the day,city,5.0,4.363636363636364,4.333333333333333,4.444444444444445,5.0,4.166666666666667,4.307692307692308,4.357142857142857,4.166666666666667,5.0,4.3,4.0,4.818181818181818,4.0,5.0,4.444444444444445,4.5
22.0,male,masters degree,former smoker,never,few hours a day,city,1.0,2.2727272727272725,2.428571428571428,3.0,5.0,2.833333333333333,3.076923076923077,2.0,2.0,2.833333333333333,2.2,3.2,3.090909090909091,3.0,1.375,2.0,2.0
26.0,male,masters degree,current smoker,social drinker,few hours a day,city,4.0,1.7272727272727273,3.333333333333333,2.666666666666667,2.0,3.0,3.0000000000000004,3.214285714285714,2.166666666666667,1.3333333333333337,2.5,3.0,2.3636363636363638,2.0,3.0,3.555555555555556,4.0
19.0,female,secondary school,never smoked,never,less than an hour a day,city,3.0,3.0,3.0,3.0,3.0,3.0,3.0000000000000004,3.0,3.0,3.0,3.0000000000000004,3.0,3.0,3.0,3.0,3.0,3.0
16.0,female,college/bachelor degree,former smoker,social drinker,less than an hour a day,city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.0,male,secondary school,tried smoking,drink a lot,few hours a day,city,5.0,2.3636363636363638,2.476190476190476,2.4444444444444446,5.0,2.0,3.5384615384615383,2.357142857142857,3.666666666666667,3.666666666666667,2.3,2.8,3.4545454545454546,4.0,2.0,2.555555555555556,2.0
20.0,female,secondary school,current smoker,social drinker,few hours a day,city,5.0,3.181818181818182,3.1428571428571423,1.2222222222222223,1.0,1.3333333333333337,2.846153846153846,2.3571428571428568,1.3333333333333337,1.3333333333333337,3.5,2.4,2.3636363636363638,3.0,3.625,3.555555555555556,3.5
17.0,female,college/bachelor degree,current smoker,drink a lot,less than an hour a day,city,5.0,2.7272727272727275,3.523809523809524,3.222222222222222,5.0,4.833333333333334,4.384615384615385,3.214285714285714,3.1666666666666665,2.333333333333333,2.9,4.333333333333333,2.5454545454545454,2.0,4.0,3.4444444444444446,4.0
20.0,female,secondary school,tried smoking,social drinker,most of the day,city,3.0,3.1818181818181817,2.1428571428571423,1.1111111111111112,1.0,2.833333333333333,2.384615384615385,1.857142857142857,1.1666666666666667,1.1666666666666667,2.6,2.333333333333333,1.3636363636363638,4.0,2.625,2.0,2.0
19.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,city,5.0,3.1818181818181817,2.8095238095238093,3.333333333333333,1.0,2.0,3.461538461538462,2.642857142857143,2.0,1.1666666666666667,2.9,3.2666666666666666,1.5454545454545454,4.0,2.625,2.555555555555556,3.0
25.0,male,masters degree,tried smoking,social drinker,few hours a day,village,5.0,3.0,3.142857142857143,3.444444444444444,1.0,3.0,4.384615384615384,2.928571428571428,1.3333333333333337,4.666666666666667,3.3000000000000007,3.4666666666666663,2.6363636363636367,3.0,3.0,3.555555555555556,3.0
19.0,male,secondary school,former smoker,social drinker,few hours a day,city,5.0,3.0909090909090917,3.4761904761904754,2.333333333333333,1.0,3.0,3.0000000000000004,3.4285714285714284,1.3333333333333337,1.3333333333333337,3.6,3.0,2.5454545454545454,2.5,4.25,4.111111111111111,4.0
18.0,female,secondary school,tried smoking,social drinker,few hours a day,city,5.0,2.636363636363636,2.238095238095238,1.1111111111111112,1.0,1.1666666666666667,1.8461538461538465,2.5,1.1666666666666667,1.1666666666666667,3.5,1.5333333333333334,1.9090909090909087,1.0,2.625,3.6666666666666665,2.5
17.0,female,secondary school,never smoked,social drinker,less than an hour a day,village,5.0,3.4545454545454546,2.8571428571428568,2.666666666666667,2.0,4.666666666666667,3.153846153846154,2.714285714285714,2.166666666666667,3.0,3.4,3.6,3.4545454545454546,3.5,3.0,3.0,3.5
18.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,2.818181818181818,3.2857142857142856,2.888888888888889,1.0,3.0,3.230769230769231,3.3571428571428568,2.166666666666667,1.3333333333333337,3.3000000000000007,2.8666666666666667,2.3636363636363638,2.0,3.0,3.555555555555556,3.0
20.0,female,secondary school,never smoked,social drinker,less than an hour a day,city,4.0,2.1818181818181817,2.571428571428571,1.8888888888888888,1.0,4.0,3.1538461538461537,2.6428571428571423,1.5,1.5,2.5,2.8000000000000003,2.363636363636364,3.0,2.75,3.4444444444444446,2.5
17.0,female,secondary school,never smoked,social drinker,most of the day,village,5.0,3.4545454545454546,3.238095238095238,3.0,5.0,4.5,4.769230769230769,3.071428571428571,4.5,2.833333333333333,3.3000000000000003,4.6,3.2727272727272725,3.5,2.625,2.555555555555556,2.0
21.0,male,secondary school,tried smoking,drink a lot,few hours a day,village,5.0,3.9090909090909087,2.6666666666666665,3.7777777777777777,4.0,2.833333333333333,3.5384615384615383,3.0,1.1666666666666667,4.5,4.0,2.933333333333333,2.909090909090909,3.5,2.625,3.111111111111111,2.0
19.0,male,secondary school,never smoked,social drinker,few hours a day,city,4.0,3.4545454545454546,3.19047619047619,3.0,1.0,4.833333333333334,2.5384615384615383,3.7142857142857135,1.5,3.1666666666666665,3.8,2.8666666666666663,2.4545454545454546,3.5,3.375,4.0,3.5
19.0,male,college/bachelor degree,tried smoking,social drinker,few hours a day,city,4.0,3.818181818181818,3.428571428571428,1.8888888888888888,3.0,3.0,2.230769230769231,3.142857142857143,3.0,3.0,4.2,2.6,3.3636363636363638,3.0,3.625,4.111111111111111,3.5
19.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,2.818181818181818,3.0,3.333333333333333,4.0,4.666666666666667,4.692307692307692,2.9285714285714284,1.3333333333333337,2.166666666666667,3.3000000000000007,4.4,2.5454545454545454,3.0,3.0,3.555555555555556,2.5
16.0,male,primary school,current smoker,drink a lot,few hours a day,city,5.0,3.090909090909091,3.1428571428571423,2.555555555555556,2.0,2.0,2.5384615384615388,3.071428571428571,1.1666666666666667,2.0,3.9,2.533333333333333,2.090909090909091,1.5,2.625,3.6666666666666665,3.5
18.0,female,primary school,tried smoking,social drinker,less than an hour a day,city,5.0,2.818181818181818,3.095238095238095,1.4444444444444444,2.0,2.0,2.6923076923076925,2.857142857142857,2.833333333333333,1.1666666666666667,3.2,2.8666666666666663,2.1818181818181817,2.5,2.625,3.111111111111111,3.0
19.0,male,college/bachelor degree,tried smoking,drink a lot,most of the day,village,5.0,3.909090909090909,3.3809523809523805,3.0,1.0,1.5,2.6923076923076925,3.3571428571428568,2.333333333333333,3.1666666666666665,4.1,2.666666666666667,3.5454545454545454,4.5,4.625,4.555555555555555,4.0
20.0,female,secondary school,former smoker,never,few hours a day,village,5.0,2.4545454545454546,1.8571428571428568,4.222222222222222,5.0,1.3333333333333337,4.846153846153846,2.3571428571428568,3.8333333333333335,2.166666666666667,2.3000000000000003,4.199999999999999,2.1818181818181817,2.5,4.25,2.4444444444444446,2.5
19.0,female,secondary school,tried smoking,social drinker,few hours a day,city,5.0,1.9090909090909087,2.952380952380952,2.333333333333333,1.0,4.666666666666667,2.7692307692307696,3.0,1.3333333333333337,1.3333333333333337,2.2,3.4000000000000004,1.7272727272727273,2.5,3.0,3.0,3.5
21.0,male,masters degree,former smoker,social drinker,less than an hour a day,village,5.0,2.090909090909091,3.0476190476190474,3.0,3.0,3.0,2.307692307692308,3.0,2.166666666666667,2.166666666666667,2.4,2.1333333333333333,2.3636363636363638,2.0,3.625,3.0,3.5
24.0,male,doctorate degree,former smoker,never,few hours a day,city,2.0,2.818181818181818,3.428571428571428,3.888888888888889,4.0,3.8333333333333335,2.615384615384616,3.1428571428571423,2.166666666666667,1.3333333333333337,3.0000000000000004,2.9333333333333336,2.1818181818181817,2.5,3.0,3.0,4.0
23.0,male,secondary school,tried smoking,social drinker,less than an hour a day,city,4.0,2.4545454545454546,2.619047619047619,1.2222222222222223,1.0,1.3333333333333337,1.5384615384615383,2.571428571428571,1.3333333333333337,1.3333333333333337,3.2,1.4666666666666666,2.090909090909091,1.0,4.25,4.111111111111111,4.0
30.0,female,secondary school,current smoker,drink a lot,most of the day,city,5.0,3.5454545454545454,3.8571428571428568,1.4444444444444444,1.0,1.6666666666666663,4.384615384615385,3.571428571428571,5.0,1.6666666666666663,3.0,3.1333333333333333,3.545454545454545,3.0,2.5,2.7777777777777777,3.0
27.0,male,doctorate degree,tried smoking,social drinker,less than an hour a day,city,3.0,3.727272727272727,3.7142857142857135,2.7777777777777777,4.0,2.166666666666667,2.615384615384616,3.571428571428571,3.0,2.166666666666667,4.0,2.666666666666667,2.7272727272727275,3.5,4.25,4.111111111111111,3.5
19.0,male,secondary school,former smoker,social drinker,few hours a day,city,5.0,2.3636363636363638,2.904761904761904,2.555555555555556,1.0,2.5,2.230769230769231,3.214285714285714,1.6666666666666663,1.6666666666666663,2.9,2.4,2.363636363636364,2.0,2.5,3.333333333333333,5.0
18.0,female,secondary school,current smoker,social drinker,few hours a day,city,5.0,2.818181818181818,2.7142857142857144,2.4444444444444446,3.0,2.166666666666667,3.3846153846153846,3.071428571428571,3.0,2.166666666666667,3.3000000000000007,3.0666666666666664,2.090909090909091,3.0,3.0,3.555555555555556,3.0
18.0,male,secondary school,never smoked,social drinker,few hours a day,city,5.0,4.090909090909091,1.5714285714285712,2.888888888888889,5.0,1.8333333333333333,3.7692307692307696,1.3571428571428572,3.5,1.8333333333333333,3.3000000000000003,3.333333333333333,2.2727272727272725,4.0,2.25,1.5555555555555556,1.0
17.0,male,secondary school,never smoked,never,few hours a day,city,5.0,3.090909090909091,2.571428571428571,1.3333333333333333,1.0,1.5,2.7692307692307696,2.714285714285714,4.0,1.5,3.8,2.2,2.090909090909091,1.5,3.375,4.0,4.0
30.0,female,secondary school,current smoker,drink a lot,less than an hour a day,village,4.0,2.4545454545454546,2.380952380952381,3.7777777777777777,3.0,1.6666666666666663,4.6923076923076925,3.5,2.5,1.6666666666666663,3.1,3.8,2.272727272727273,1.0,5.0,4.444444444444445,3.0
19.0,female,secondary school,former smoker,drink a lot,few hours a day,city,5.0,3.0909090909090917,3.714285714285714,4.111111111111111,4.0,1.6666666666666663,3.5384615384615388,4.285714285714286,3.333333333333333,3.333333333333333,3.8,3.2,3.272727272727273,2.0,5.0,5.0,5.0
27.0,female,secondary school,current smoker,social drinker,most of the day,village,5.0,4.0,1.5238095238095235,2.1111111111111107,4.0,2.0,3.5384615384615383,1.7857142857142856,4.5,1.1666666666666667,3.7,2.8,1.5454545454545454,2.0,3.875,2.555555555555556,1.5
21.0,female,secondary school,tried smoking,social drinker,most of the day,village,5.0,2.5454545454545454,3.3809523809523805,2.555555555555556,3.0,4.0,4.076923076923077,3.928571428571429,4.0,1.5,3.7,3.5333333333333328,2.272727272727273,3.0,2.125,4.555555555555555,4.0
17.0,female,primary school,former smoker,social drinker,few hours a day,city,5.0,4.2727272727272725,3.4761904761904763,3.7777777777777777,5.0,2.333333333333333,4.76923076923077,4.071428571428571,4.833333333333334,3.1666666666666665,4.7,4.133333333333333,2.6363636363636367,3.0,4.0,4.555555555555555,3.5
20.0,male,secondary school,tried smoking,social drinker,few hours a day,city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.0,male,secondary school,current smoker,never,few hours a day,city,3.0,4.090909090909091,1.476190476190476,1.3333333333333333,2.0,1.0,2.1538461538461537,1.4285714285714284,1.8333333333333333,2.6666666666666665,3.6,1.6,2.636363636363636,4.5,2.25,2.111111111111111,1.0
20.0,male,college/bachelor degree,tried smoking,drink a lot,few hours a day,city,5.0,2.5454545454545454,2.8095238095238093,3.0,3.0,1.3333333333333337,3.230769230769231,3.142857142857143,3.8333333333333335,1.3333333333333337,3.4000000000000004,2.6,2.5454545454545454,2.0,3.625,4.111111111111111,3.0
18.0,male,secondary school,never smoked,drink a lot,most of the day,city,4.0,1.7272727272727273,2.2857142857142856,1.6666666666666667,2.0,1.5,2.3846153846153846,2.2857142857142856,1.5,1.5,2.0,2.0,1.7272727272727275,1.5,3.375,2.888888888888889,4.0
20.0,male,college/bachelor degree,current smoker,social drinker,few hours a day,city,5.0,4.2727272727272725,2.0476190476190474,2.4444444444444446,5.0,3.666666666666667,4.615384615384615,1.9285714285714284,2.833333333333333,2.833333333333333,3.1,4.133333333333333,2.9090909090909087,5.0,2.625,1.4444444444444444,1.5
20.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,2.7272727272727275,2.380952380952381,2.1111111111111107,4.0,2.833333333333333,4.230769230769232,2.071428571428572,3.666666666666667,2.833333333333333,2.5,3.8,2.818181818181818,4.0,2.625,2.555555555555556,2.5
17.0,female,secondary school,never smoked,never,few hours a day,city,5.0,2.090909090909091,1.1428571428571428,1.0,1.0,1.0,1.3846153846153846,1.0,1.0,1.0,1.6,1.2,1.0,1.0,2.875,1.0,1.5
19.0,male,secondary school,never smoked,never,few hours a day,city,5.0,2.090909090909091,1.5238095238095235,1.777777777777778,3.0,1.1666666666666667,2.230769230769231,1.5714285714285712,1.1666666666666667,1.1666666666666667,2.0,1.7333333333333334,1.3636363636363638,1.0,3.25,2.0,2.0
20.0,female,secondary school,current smoker,social drinker,few hours a day,city,5.0,4.0,3.3809523809523805,3.888888888888889,2.0,3.1666666666666665,2.7692307692307696,4.142857142857142,3.1666666666666665,3.1666666666666665,4.0,2.466666666666667,2.4545454545454546,4.5,4.0,4.0,4.5
20.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,2.6363636363636367,3.3809523809523805,3.0,5.0,3.666666666666667,4.307692307692308,2.571428571428571,2.833333333333333,2.833333333333333,2.2,3.4666666666666663,3.090909090909091,2.5,3.875,2.0,3.5
21.0,male,secondary school,current smoker,drink a lot,few hours a day,city,5.0,3.181818181818182,3.4761904761904763,3.6666666666666665,5.0,4.666666666666667,4.846153846153846,3.5,4.666666666666667,3.0,3.5,4.7333333333333325,2.2727272727272725,3.0,3.625,3.555555555555556,3.5
23.0,male,primary school,former smoker,drink a lot,most of the day,city,3.0,2.7272727272727275,2.571428571428571,1.3333333333333333,2.0,3.5,4.0769230769230775,2.714285714285714,1.8333333333333333,1.0,3.2,3.0,1.7272727272727273,1.5,2.875,3.2222222222222223,3.0
24.0,male,secondary school,never smoked,social drinker,few hours a day,village,4.0,2.090909090909091,2.0476190476190474,3.888888888888889,4.0,1.3333333333333337,3.384615384615385,2.7857142857142856,3.0,3.0,2.7,2.9333333333333336,2.2727272727272725,2.5,3.625,3.555555555555556,2.5
17.0,female,secondary school,never smoked,social drinker,less than an hour a day,city,5.0,2.4545454545454546,3.3809523809523805,1.7777777777777777,1.0,1.3333333333333337,1.6923076923076923,2.7857142857142856,2.166666666666667,1.3333333333333337,2.9000000000000004,1.7999999999999998,2.3636363636363638,1.5,4.25,3.555555555555556,3.0
18.0,female,secondary school,tried smoking,social drinker,few hours a day,city,5.0,4.090909090909091,2.952380952380953,1.4444444444444444,2.0,3.666666666666667,4.384615384615385,2.642857142857143,2.0,2.0,3.7,4.266666666666666,2.1818181818181817,4.0,2.625,2.555555555555556,3.0
17.0,male,secondary school,never smoked,never,few hours a day,city,5.0,3.6363636363636367,2.2857142857142856,2.4444444444444446,5.0,3.666666666666667,4.769230769230769,2.571428571428571,4.5,2.0,3.6000000000000005,4.466666666666667,2.3636363636363638,4.5,2.625,3.111111111111111,1.5
19.0,female,secondary school,current smoker,drink a lot,few hours a day,city,5.0,3.181818181818182,3.761904761904762,1.2222222222222223,1.0,3.0,3.384615384615385,3.4285714285714284,3.0,1.3333333333333337,3.8,3.2,2.090909090909091,2.0,3.625,4.111111111111111,4.0
21.0,male,secondary school,current smoker,never,few hours a day,city,5.0,1.3636363636363638,3.0476190476190474,2.333333333333333,1.0,2.166666666666667,1.8461538461538465,2.714285714285714,1.3333333333333337,2.166666666666667,2.0,2.2666666666666666,2.3636363636363638,2.0,2.375,3.0,4.0
29.0,female,college/bachelor degree,current smoker,social drinker,most of the day,city,5.0,2.4545454545454546,1.9047619047619049,1.6666666666666667,3.0,1.8333333333333333,4.384615384615385,2.0,1.8333333333333333,1.0,2.0,3.4,1.818181818181818,5.0,2.25,2.111111111111111,1.0
21.0,female,college/bachelor degree,tried smoking,drink a lot,few hours a day,city,4.0,2.363636363636364,1.5238095238095235,2.0,4.0,1.8333333333333333,3.3846153846153846,1.5,1.8333333333333333,2.6666666666666665,2.1,3.133333333333333,1.5454545454545454,3.0,2.25,1.5555555555555556,1.0
20.0,female,secondary school,tried smoking,drink a lot,few hours a day,village,5.0,3.6363636363636367,3.1904761904761907,1.8888888888888888,3.0,4.666666666666667,4.538461538461538,2.9285714285714284,3.0,3.0,3.7,4.066666666666666,2.2727272727272725,4.0,3.0,3.555555555555556,3.0
20.0,female,secondary school,tried smoking,drink a lot,few hours a day,city,5.0,3.727272727272727,2.904761904761904,1.8888888888888888,3.0,3.0,4.846153846153846,3.214285714285714,3.0,3.8333333333333335,4.1000000000000005,4.466666666666667,3.3636363636363638,3.0,3.0,3.555555555555556,2.5
19.0,male,college/bachelor degree,tried smoking,social drinker,few hours a day,village,1.0,2.1818181818181817,3.666666666666666,3.666666666666667,3.0,1.5,3.846153846153847,3.428571428571428,4.0,1.5,3.0,3.2666666666666666,2.545454545454546,1.0,3.375,4.0,4.5
20.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,city,5.0,3.4545454545454546,2.0476190476190474,2.333333333333333,5.0,3.5,4.153846153846153,1.7142857142857142,3.5,1.8333333333333333,3.2,3.8,2.0,4.0,2.25,2.111111111111111,2.0
21.0,female,secondary school,former smoker,drink a lot,most of the day,city,5.0,2.5454545454545454,4.095238095238095,1.8888888888888888,1.0,4.0,3.076923076923077,3.714285714285714,1.5,2.333333333333333,3.0,3.2666666666666666,2.2727272727272725,3.0,3.375,4.0,4.5
17.0,female,secondary school,tried smoking,social drinker,few hours a day,village,5.0,3.6363636363636367,4.285714285714286,3.111111111111111,3.0,4.0,4.230769230769231,4.071428571428571,4.0,2.333333333333333,4.1,3.8666666666666663,3.8181818181818175,4.0,3.375,4.555555555555555,4.5
20.0,female,secondary school,tried smoking,social drinker,few hours a day,village,5.0,4.2727272727272725,3.1428571428571423,1.8888888888888888,3.0,3.8333333333333335,4.538461538461538,2.7857142857142856,3.8333333333333335,3.8333333333333335,3.5000000000000004,3.933333333333333,3.9090909090909087,5.0,3.0,2.4444444444444446,2.0
19.0,male,secondary school,current smoker,social drinker,few hours a day,city,3.0,3.1818181818181817,1.761904761904762,1.6666666666666667,1.0,4.5,3.615384615384616,1.9285714285714284,1.1666666666666667,1.1666666666666667,2.9,4.0,1.5454545454545454,4.0,2.625,2.555555555555556,1.5
21.0,male,secondary school,tried smoking,social drinker,less than an hour a day,city,4.0,3.4545454545454546,2.619047619047619,2.888888888888889,4.0,2.333333333333333,3.692307692307693,2.928571428571428,2.333333333333333,3.1666666666666665,3.5,3.0666666666666664,2.727272727272727,3.5,3.375,3.4444444444444446,3.0
19.0,male,secondary school,never smoked,social drinker,few hours a day,city,4.0,2.636363636363636,3.0476190476190474,1.2222222222222223,1.0,3.0,3.384615384615385,3.4285714285714284,1.3333333333333337,2.166666666666667,3.6000000000000005,3.2,2.7272727272727275,1.5,3.0,4.111111111111111,2.0
19.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,3.0,2.380952380952381,2.4444444444444446,5.0,4.5,4.0769230769230775,2.571428571428571,4.5,1.1666666666666667,3.2,3.733333333333333,1.7272727272727273,2.5,2.625,3.111111111111111,3.0
20.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,3.0,3.4761904761904763,2.666666666666666,5.0,4.833333333333334,4.76923076923077,3.142857142857143,4.0,3.1666666666666665,2.8000000000000003,4.533333333333333,2.5454545454545454,4.0,3.375,2.888888888888889,3.0
21.0,female,college/bachelor degree,former smoker,social drinker,few hours a day,city,5.0,2.909090909090909,4.0,1.8888888888888888,1.0,3.1666666666666665,4.0,4.214285714285714,1.5,1.5,3.7,3.866666666666666,2.272727272727273,1.0,4.625,4.555555555555555,4.0
23.0,female,masters degree,current smoker,drink a lot,few hours a day,city,4.0,3.272727272727273,3.428571428571428,1.3333333333333333,1.0,3.1666666666666665,3.615384615384616,3.2857142857142856,2.333333333333333,2.333333333333333,3.8,3.666666666666666,2.2727272727272725,2.0,3.375,4.0,3.5
24.0,female,college/bachelor degree,former smoker,social drinker,most of the day,city,5.0,3.636363636363636,3.428571428571428,1.1111111111111112,1.0,2.833333333333333,3.153846153846154,2.7857142857142856,1.1666666666666667,2.833333333333333,4.1,2.733333333333333,3.1818181818181817,1.5,3.25,3.6666666666666665,3.0
19.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,2.4545454545454546,3.2857142857142856,4.222222222222222,3.0,2.333333333333333,3.076923076923077,3.571428571428571,4.0,3.1666666666666665,3.0,3.0,3.3636363636363638,1.5,4.625,4.0,4.5
